site_id,lot_id,node,cell,covered
existing_site_10,lot_942,5G,cell_3,1
existing_site_10,lot_943,4G,cell_1,1
existing_site_10,lot_943,5G,cell_1,1
existing_site_10,lot_948,4G,cell_2,1
existing_site_10,lot_948,5G,cell_2,1
existing_site_10,lot_949,4G,cell_3,1
existing_site_10,lot_949,5G,cell_3,1
existing_site_10,lot_950,4G,cell_1,1
existing_site_10,lot_950,5G,cell_1,1
existing_site_10,lot_951,4G,cell_2,1
existing_site_10,lot_951,5G,cell_2,1
existing_site_10,lot_952,4G,cell_3,1
existing_site_10,lot_952,5G,cell_3,1
existing_site_10,lot_953,4G,cell_1,1
existing_site_10,lot_953,5G,cell_1,1
existing_site_10,lot_954,4G,cell_2,1
existing_site_10,lot_954,5G,cell_2,1
existing_site_10,lot_966,4G,cell_3,1
existing_site_10,lot_966,5G,cell_3,1
existing_site_10,lot_967,4G,cell_1,1
existing_site_10,lot_967,5G,cell_1,1
existing_site_10,lot_968,4G,cell_2,1
existing_site_10,lot_968,5G,cell_2,1
existing_site_10,lot_969,4G,cell_3,1
existing_site_10,lot_969,5G,cell_3,1
existing_site_10,lot_970,4G,cell_1,1
existing_site_10,lot_970,5G,cell_1,1
existing_site_10,lot_971,4G,cell_2,1
existing_site_10,lot_971,5G,cell_2,1
existing_site_10,lot_972,4G,cell_3,1
existing_site_10,lot_972,5G,cell_3,1
existing_site_10,lot_973,4G,cell_1,1
existing_site_10,lot_973,5G,cell_1,1
existing_site_10,lot_974,4G,cell_2,1
existing_site_10,lot_974,5G,cell_2,1
existing_site_10,lot_975,4G,cell_3,1
existing_site_10,lot_975,5G,cell_3,1
existing_site_10,lot_976,4G,cell_1,1
existing_site_10,lot_976,5G,cell_1,1
existing_site_10,lot_977,4G,cell_2,1
existing_site_10,lot_977,5G,cell_2,1
existing_site_10,lot_978,4G,cell_3,1
existing_site_10,lot_978,5G,cell_3,1
existing_site_10,lot_981,4G,cell_1,1
existing_site_10,lot_981,5G,cell_1,1
existing_site_10,lot_983,4G,cell_2,1
existing_site_10,lot_983,5G,cell_2,1
existing_site_10,lot_985,4G,cell_3,1
existing_site_10,lot_985,5G,cell_3,1
existing_site_10,lot_986,4G,cell_1,1
existing_site_10,lot_986,5G,cell_1,1
existing_site_10,lot_1000,4G,cell_2,1
existing_site_10,lot_1000,5G,cell_2,1
existing_site_10,lot_1002,4G,cell_3,1
existing_site_10,lot_1002,5G,cell_3,1
existing_site_10,lot_1003,4G,cell_1,1
existing_site_10,lot_1003,5G,cell_1,1
existing_site_10,lot_1004,4G,cell_2,1
existing_site_10,lot_1004,5G,cell_2,1
existing_site_10,lot_1007,4G,cell_3,1
existing_site_10,lot_1007,5G,cell_3,1
existing_site_10,lot_1008,4G,cell_1,1
existing_site_10,lot_1008,5G,cell_1,1
existing_site_10,lot_1009,4G,cell_2,1
existing_site_10,lot_1009,5G,cell_2,1
existing_site_10,lot_1012,4G,cell_3,1
existing_site_10,lot_1012,5G,cell_3,1
existing_site_10,lot_1015,4G,cell_1,1
existing_site_10,lot_1015,5G,cell_1,1
existing_site_10,lot_1016,4G,cell_2,1
existing_site_10,lot_1016,5G,cell_2,1
existing_site_10,lot_1017,4G,cell_3,1
existing_site_10,lot_1017,5G,cell_3,1
existing_site_10,lot_1018,4G,cell_1,1
existing_site_10,lot_1018,5G,cell_1,1
existing_site_10,lot_1019,4G,cell_2,1
existing_site_10,lot_1019,5G,cell_2,1
existing_site_10,lot_1033,4G,cell_3,1
existing_site_10,lot_1033,5G,cell_3,1
existing_site_10,lot_1034,4G,cell_1,1
existing_site_10,lot_1034,5G,cell_1,1
existing_site_10,lot_1035,4G,cell_2,1
existing_site_10,lot_1035,5G,cell_2,1
existing_site_10,lot_1036,4G,cell_3,1
existing_site_10,lot_1036,5G,cell_3,1
existing_site_10,lot_1038,4G,cell_1,1
existing_site_10,lot_1038,5G,cell_1,1
existing_site_10,lot_1040,4G,cell_2,1
existing_site_10,lot_1040,5G,cell_2,1
existing_site_10,lot_1042,4G,cell_3,1
existing_site_10,lot_1042,5G,cell_3,1
existing_site_10,lot_1043,4G,cell_1,1
existing_site_10,lot_1043,5G,cell_1,1
existing_site_10,lot_1044,4G,cell_2,1
existing_site_10,lot_1044,5G,cell_2,1
existing_site_10,lot_1045,4G,cell_3,1
existing_site_10,lot_1045,5G,cell_3,1
existing_site_10,lot_1046,4G,cell_1,1
existing_site_10,lot_1046,5G,cell_1,1
existing_site_10,lot_1047,4G,cell_2,1
existing_site_10,lot_1047,5G,cell_2,1
existing_site_10,lot_1048,4G,cell_3,1
existing_site_10,lot_1048,5G,cell_3,1
existing_site_10,lot_1050,4G,cell_1,1
existing_site_10,lot_1050,5G,cell_1,1
existing_site_10,lot_1051,4G,cell_2,1
existing_site_10,lot_1051,5G,cell_2,1
existing_site_10,lot_1067,4G,cell_3,1
existing_site_10,lot_1067,5G,cell_3,1
existing_site_10,lot_1068,4G,cell_1,1
existing_site_10,lot_1068,5G,cell_1,1
existing_site_10,lot_1069,4G,cell_2,1
existing_site_10,lot_1069,5G,cell_2,1
existing_site_10,lot_1071,4G,cell_3,1
existing_site_10,lot_1071,5G,cell_3,1
existing_site_10,lot_1072,4G,cell_1,1
existing_site_10,lot_1072,5G,cell_1,1
existing_site_10,lot_1074,4G,cell_2,1
existing_site_10,lot_1074,5G,cell_2,1
existing_site_10,lot_1075,4G,cell_3,1
existing_site_10,lot_1075,5G,cell_3,1
existing_site_10,lot_1076,4G,cell_1,1
existing_site_10,lot_1076,5G,cell_1,1
existing_site_10,lot_1077,4G,cell_2,1
existing_site_10,lot_1077,5G,cell_2,1
existing_site_10,lot_1078,4G,cell_3,1
existing_site_10,lot_1078,5G,cell_3,1
existing_site_10,lot_1079,4G,cell_1,1
existing_site_10,lot_1079,5G,cell_1,1
existing_site_10,lot_1081,4G,cell_2,1
existing_site_10,lot_1081,5G,cell_2,1
existing_site_10,lot_1083,4G,cell_3,1
existing_site_10,lot_1083,5G,cell_3,1
existing_site_11,lot_483,4G,cell_1,1
existing_site_11,lot_483,5G,cell_1,1
existing_site_11,lot_512,4G,cell_2,1
existing_site_11,lot_512,5G,cell_2,1
existing_site_11,lot_514,4G,cell_3,1
existing_site_11,lot_514,5G,cell_3,1
existing_site_11,lot_516,4G,cell_1,1
existing_site_11,lot_516,5G,cell_1,1
existing_site_11,lot_517,4G,cell_2,1
existing_site_11,lot_517,5G,cell_2,1
existing_site_11,lot_520,4G,cell_3,1
existing_site_11,lot_520,5G,cell_3,1
existing_site_11,lot_543,4G,cell_1,1
existing_site_11,lot_543,5G,cell_1,1
existing_site_11,lot_545,4G,cell_2,1
existing_site_11,lot_545,5G,cell_2,1
existing_site_11,lot_546,4G,cell_3,1
existing_site_11,lot_546,5G,cell_3,1
existing_site_11,lot_547,4G,cell_1,1
existing_site_11,lot_547,5G,cell_1,1
existing_site_11,lot_548,4G,cell_2,1
existing_site_11,lot_548,5G,cell_2,1
existing_site_11,lot_549,4G,cell_3,1
existing_site_11,lot_549,5G,cell_3,1
existing_site_11,lot_550,4G,cell_1,1
existing_site_11,lot_550,5G,cell_1,1
existing_site_11,lot_552,4G,cell_2,1
existing_site_11,lot_552,5G,cell_2,1
existing_site_11,lot_553,4G,cell_3,1
existing_site_11,lot_553,5G,cell_3,1
existing_site_11,lot_554,4G,cell_1,1
existing_site_11,lot_554,5G,cell_1,1
existing_site_11,lot_555,4G,cell_2,1
existing_site_11,lot_555,5G,cell_2,1
existing_site_11,lot_575,4G,cell_3,1
existing_site_11,lot_575,5G,cell_3,1
existing_site_11,lot_576,4G,cell_1,1
existing_site_11,lot_576,5G,cell_1,1
existing_site_11,lot_577,4G,cell_2,1
existing_site_11,lot_577,5G,cell_2,1
existing_site_11,lot_580,4G,cell_3,1
existing_site_11,lot_580,5G,cell_3,1
existing_site_11,lot_581,4G,cell_1,1
existing_site_11,lot_581,5G,cell_1,1
existing_site_11,lot_582,4G,cell_2,1
existing_site_11,lot_582,5G,cell_2,1
existing_site_11,lot_583,4G,cell_3,1
existing_site_11,lot_583,5G,cell_3,1
existing_site_11,lot_584,4G,cell_1,1
existing_site_11,lot_584,5G,cell_1,1
existing_site_11,lot_586,4G,cell_2,1
existing_site_11,lot_586,5G,cell_2,1
existing_site_11,lot_587,4G,cell_3,1
existing_site_11,lot_587,5G,cell_3,1
existing_site_11,lot_588,4G,cell_1,1
existing_site_11,lot_588,5G,cell_1,1
existing_site_11,lot_607,4G,cell_2,1
existing_site_11,lot_607,5G,cell_2,1
existing_site_11,lot_608,4G,cell_3,1
existing_site_11,lot_608,5G,cell_3,1
existing_site_11,lot_609,4G,cell_1,1
existing_site_11,lot_609,5G,cell_1,1
existing_site_11,lot_610,4G,cell_2,1
existing_site_11,lot_610,5G,cell_2,1
existing_site_11,lot_611,4G,cell_3,1
existing_site_11,lot_611,5G,cell_3,1
existing_site_11,lot_612,4G,cell_1,1
existing_site_11,lot_612,5G,cell_1,1
existing_site_11,lot_613,4G,cell_2,1
existing_site_11,lot_613,5G,cell_2,1
existing_site_11,lot_614,4G,cell_3,1
existing_site_11,lot_614,5G,cell_3,1
existing_site_11,lot_615,4G,cell_1,1
existing_site_11,lot_615,5G,cell_1,1
existing_site_11,lot_616,4G,cell_2,1
existing_site_11,lot_616,5G,cell_2,1
existing_site_11,lot_618,4G,cell_3,1
existing_site_11,lot_618,5G,cell_3,1
existing_site_11,lot_619,4G,cell_1,1
existing_site_11,lot_619,5G,cell_1,1
existing_site_11,lot_621,4G,cell_2,1
existing_site_11,lot_621,5G,cell_2,1
existing_site_11,lot_623,4G,cell_3,1
existing_site_11,lot_623,5G,cell_3,1
existing_site_11,lot_639,4G,cell_1,1
existing_site_11,lot_639,5G,cell_1,1
existing_site_11,lot_640,4G,cell_2,1
existing_site_11,lot_640,5G,cell_2,1
existing_site_11,lot_642,4G,cell_3,1
existing_site_11,lot_642,5G,cell_3,1
existing_site_11,lot_644,4G,cell_1,1
existing_site_11,lot_644,5G,cell_1,1
existing_site_11,lot_645,4G,cell_2,1
existing_site_11,lot_645,5G,cell_2,1
existing_site_11,lot_646,4G,cell_3,1
existing_site_11,lot_646,5G,cell_3,1
existing_site_11,lot_647,4G,cell_1,1
existing_site_11,lot_647,5G,cell_1,1
existing_site_11,lot_649,4G,cell_2,1
existing_site_11,lot_649,5G,cell_2,1
existing_site_11,lot_651,4G,cell_3,1
existing_site_11,lot_651,5G,cell_3,1
existing_site_11,lot_653,4G,cell_1,1
existing_site_11,lot_653,5G,cell_1,1
existing_site_11,lot_654,4G,cell_2,1
existing_site_11,lot_654,5G,cell_2,1
existing_site_11,lot_655,4G,cell_3,1
existing_site_11,lot_655,5G,cell_3,1
existing_site_11,lot_657,4G,cell_1,1
existing_site_11,lot_657,5G,cell_1,1
existing_site_11,lot_671,4G,cell_2,1
existing_site_11,lot_671,5G,cell_2,1
existing_site_11,lot_672,4G,cell_3,1
existing_site_11,lot_672,5G,cell_3,1
existing_site_11,lot_673,4G,cell_1,1
existing_site_11,lot_673,5G,cell_1,1
existing_site_11,lot_674,4G,cell_2,1
existing_site_11,lot_674,5G,cell_2,1
existing_site_11,lot_675,4G,cell_3,1
existing_site_11,lot_675,5G,cell_3,1
existing_site_11,lot_676,4G,cell_1,1
existing_site_11,lot_676,5G,cell_1,1
existing_site_11,lot_677,4G,cell_2,1
existing_site_11,lot_677,5G,cell_2,1
existing_site_11,lot_678,4G,cell_3,1
existing_site_11,lot_678,5G,cell_3,1
existing_site_11,lot_679,4G,cell_1,1
existing_site_11,lot_679,5G,cell_1,1
existing_site_11,lot_680,4G,cell_2,1
existing_site_11,lot_680,5G,cell_2,1
existing_site_11,lot_681,4G,cell_3,1
existing_site_11,lot_681,5G,cell_3,1
existing_site_11,lot_682,4G,cell_1,1
existing_site_11,lot_682,5G,cell_1,1
existing_site_11,lot_683,4G,cell_2,1
existing_site_11,lot_683,5G,cell_2,1
existing_site_11,lot_685,4G,cell_3,1
existing_site_11,lot_685,5G,cell_3,1
existing_site_11,lot_686,4G,cell_1,1
existing_site_11,lot_686,5G,cell_1,1
existing_site_11,lot_687,4G,cell_2,1
existing_site_11,lot_687,5G,cell_2,1
existing_site_11,lot_688,4G,cell_3,1
existing_site_11,lot_688,5G,cell_3,1
existing_site_11,lot_689,4G,cell_1,1
existing_site_11,lot_689,5G,cell_1,1
existing_site_11,lot_691,4G,cell_2,1
existing_site_11,lot_691,5G,cell_2,1
existing_site_11,lot_704,4G,cell_3,1
existing_site_11,lot_704,5G,cell_3,1
existing_site_11,lot_705,4G,cell_1,1
existing_site_11,lot_705,5G,cell_1,1
existing_site_11,lot_706,4G,cell_2,1
existing_site_11,lot_706,5G,cell_2,1
existing_site_11,lot_707,4G,cell_3,1
existing_site_11,lot_707,5G,cell_3,1
existing_site_11,lot_710,4G,cell_1,1
existing_site_11,lot_710,5G,cell_1,1
existing_site_11,lot_713,4G,cell_2,1
existing_site_11,lot_713,5G,cell_2,1
existing_site_11,lot_716,4G,cell_3,1
existing_site_11,lot_716,5G,cell_3,1
existing_site_11,lot_717,4G,cell_1,1
existing_site_11,lot_717,5G,cell_1,1
existing_site_11,lot_718,4G,cell_2,1
existing_site_11,lot_718,5G,cell_2,1
existing_site_11,lot_720,4G,cell_3,1
existing_site_11,lot_720,5G,cell_3,1
existing_site_11,lot_721,4G,cell_1,1
existing_site_11,lot_721,5G,cell_1,1
existing_site_11,lot_722,4G,cell_2,1
existing_site_11,lot_722,5G,cell_2,1
existing_site_11,lot_724,4G,cell_3,1
existing_site_11,lot_724,5G,cell_3,1
existing_site_11,lot_736,4G,cell_1,1
existing_site_11,lot_736,5G,cell_1,1
existing_site_11,lot_737,4G,cell_2,1
existing_site_11,lot_737,5G,cell_2,1
existing_site_11,lot_738,4G,cell_3,1
existing_site_11,lot_738,5G,cell_3,1
existing_site_11,lot_740,4G,cell_1,1
existing_site_11,lot_740,5G,cell_1,1
existing_site_11,lot_741,4G,cell_2,1
existing_site_11,lot_741,5G,cell_2,1
existing_site_11,lot_742,4G,cell_3,1
existing_site_11,lot_742,5G,cell_3,1
existing_site_11,lot_744,4G,cell_1,1
existing_site_11,lot_744,5G,cell_1,1
existing_site_11,lot_745,4G,cell_2,1
existing_site_11,lot_745,5G,cell_2,1
existing_site_11,lot_746,4G,cell_3,1
existing_site_11,lot_746,5G,cell_3,1
existing_site_11,lot_749,4G,cell_1,1
existing_site_11,lot_749,5G,cell_1,1
existing_site_11,lot_752,4G,cell_2,1
existing_site_11,lot_752,5G,cell_2,1
existing_site_11,lot_753,4G,cell_3,1
existing_site_11,lot_753,5G,cell_3,1
existing_site_11,lot_755,4G,cell_1,1
existing_site_11,lot_755,5G,cell_1,1
existing_site_11,lot_756,4G,cell_2,1
existing_site_11,lot_756,5G,cell_2,1
existing_site_11,lot_757,4G,cell_3,1
existing_site_11,lot_757,5G,cell_3,1
existing_site_11,lot_769,4G,cell_1,1
existing_site_11,lot_769,5G,cell_1,1
existing_site_11,lot_770,4G,cell_2,1
existing_site_11,lot_770,5G,cell_2,1
existing_site_11,lot_771,4G,cell_3,1
existing_site_11,lot_771,5G,cell_3,1
existing_site_11,lot_772,4G,cell_1,1
existing_site_11,lot_772,5G,cell_1,1
existing_site_11,lot_773,4G,cell_2,1
existing_site_11,lot_773,5G,cell_2,1
existing_site_11,lot_774,4G,cell_3,1
existing_site_11,lot_774,5G,cell_3,1
existing_site_11,lot_775,4G,cell_1,1
existing_site_11,lot_775,5G,cell_1,1
existing_site_11,lot_776,4G,cell_2,1
existing_site_11,lot_776,5G,cell_2,1
existing_site_11,lot_779,4G,cell_3,1
existing_site_11,lot_779,5G,cell_3,1
existing_site_11,lot_780,4G,cell_1,1
existing_site_11,lot_780,5G,cell_1,1
existing_site_11,lot_781,4G,cell_2,1
existing_site_11,lot_781,5G,cell_2,1
existing_site_11,lot_782,4G,cell_3,1
existing_site_11,lot_782,5G,cell_3,1
existing_site_11,lot_783,4G,cell_1,1
existing_site_11,lot_783,5G,cell_1,1
existing_site_11,lot_784,4G,cell_2,1
existing_site_11,lot_784,5G,cell_2,1
existing_site_11,lot_785,4G,cell_3,1
existing_site_11,lot_785,5G,cell_3,1
existing_site_11,lot_786,4G,cell_1,1
existing_site_11,lot_786,5G,cell_1,1
existing_site_11,lot_787,4G,cell_2,1
existing_site_11,lot_787,5G,cell_2,1
existing_site_11,lot_788,4G,cell_3,1
existing_site_11,lot_788,5G,cell_3,1
existing_site_11,lot_789,4G,cell_1,1
existing_site_11,lot_789,5G,cell_1,1
existing_site_11,lot_790,4G,cell_2,1
existing_site_11,lot_790,5G,cell_2,1
existing_site_11,lot_791,4G,cell_3,1
existing_site_11,lot_791,5G,cell_3,1
existing_site_11,lot_804,4G,cell_1,1
existing_site_11,lot_804,5G,cell_1,1
existing_site_11,lot_805,4G,cell_2,1
existing_site_11,lot_805,5G,cell_2,1
existing_site_11,lot_806,4G,cell_3,1
existing_site_11,lot_806,5G,cell_3,1
existing_site_11,lot_808,4G,cell_1,1
existing_site_11,lot_808,5G,cell_1,1
existing_site_11,lot_809,4G,cell_2,1
existing_site_11,lot_809,5G,cell_2,1
existing_site_11,lot_810,4G,cell_3,1
existing_site_11,lot_810,5G,cell_3,1
existing_site_11,lot_811,4G,cell_1,1
existing_site_11,lot_811,5G,cell_1,1
existing_site_11,lot_812,4G,cell_2,1
existing_site_11,lot_812,5G,cell_2,1
existing_site_11,lot_813,4G,cell_3,1
existing_site_11,lot_813,5G,cell_3,1
existing_site_11,lot_814,4G,cell_1,1
existing_site_11,lot_814,5G,cell_1,1
existing_site_11,lot_816,4G,cell_2,1
existing_site_11,lot_816,5G,cell_2,1
existing_site_11,lot_818,4G,cell_3,1
existing_site_11,lot_818,5G,cell_3,1
existing_site_11,lot_819,4G,cell_1,1
existing_site_11,lot_819,5G,cell_1,1
existing_site_11,lot_820,4G,cell_2,1
existing_site_11,lot_820,5G,cell_2,1
existing_site_11,lot_821,4G,cell_3,1
existing_site_11,lot_821,5G,cell_3,1
existing_site_11,lot_823,4G,cell_1,1
existing_site_11,lot_823,5G,cell_1,1
existing_site_11,lot_824,4G,cell_2,1
existing_site_11,lot_824,5G,cell_2,1
existing_site_11,lot_836,4G,cell_3,1
existing_site_11,lot_836,5G,cell_3,1
existing_site_11,lot_837,4G,cell_1,1
existing_site_11,lot_837,5G,cell_1,1
existing_site_11,lot_838,4G,cell_2,1
existing_site_11,lot_838,5G,cell_2,1
existing_site_11,lot_841,4G,cell_3,1
existing_site_11,lot_841,5G,cell_3,1
existing_site_11,lot_842,4G,cell_1,1
existing_site_11,lot_842,5G,cell_1,1
existing_site_11,lot_843,4G,cell_2,1
existing_site_11,lot_843,5G,cell_2,1
existing_site_11,lot_844,4G,cell_3,1
existing_site_11,lot_844,5G,cell_3,1
existing_site_11,lot_845,4G,cell_1,1
existing_site_11,lot_845,5G,cell_1,1
existing_site_11,lot_846,4G,cell_2,1
existing_site_11,lot_846,5G,cell_2,1
existing_site_11,lot_847,4G,cell_3,1
existing_site_11,lot_847,5G,cell_3,1
existing_site_11,lot_848,4G,cell_1,1
existing_site_11,lot_848,5G,cell_1,1
existing_site_11,lot_849,4G,cell_2,1
existing_site_11,lot_849,5G,cell_2,1
existing_site_11,lot_851,4G,cell_3,1
existing_site_11,lot_851,5G,cell_3,1
existing_site_11,lot_852,4G,cell_1,1
existing_site_11,lot_852,5G,cell_1,1
existing_site_11,lot_853,4G,cell_2,1
existing_site_11,lot_853,5G,cell_2,1
existing_site_11,lot_855,4G,cell_3,1
existing_site_11,lot_855,5G,cell_3,1
existing_site_11,lot_856,4G,cell_1,1
existing_site_11,lot_856,5G,cell_1,1
existing_site_11,lot_857,4G,cell_2,1
existing_site_11,lot_857,5G,cell_2,1
existing_site_11,lot_868,4G,cell_3,1
existing_site_11,lot_868,5G,cell_3,1
existing_site_11,lot_869,4G,cell_1,1
existing_site_11,lot_869,5G,cell_1,1
existing_site_11,lot_870,4G,cell_2,1
existing_site_11,lot_870,5G,cell_2,1
existing_site_11,lot_871,4G,cell_3,1
existing_site_11,lot_871,5G,cell_3,1
existing_site_11,lot_872,4G,cell_1,1
existing_site_11,lot_872,5G,cell_1,1
existing_site_11,lot_873,4G,cell_2,1
existing_site_11,lot_873,5G,cell_2,1
existing_site_11,lot_875,4G,cell_3,1
existing_site_11,lot_875,5G,cell_3,1
existing_site_11,lot_876,4G,cell_1,1
existing_site_11,lot_876,5G,cell_1,1
existing_site_11,lot_877,4G,cell_2,1
existing_site_11,lot_877,5G,cell_2,1
existing_site_11,lot_878,4G,cell_3,1
existing_site_11,lot_878,5G,cell_3,1
existing_site_11,lot_879,4G,cell_1,1
existing_site_11,lot_879,5G,cell_1,1
existing_site_11,lot_881,4G,cell_2,1
existing_site_11,lot_881,5G,cell_2,1
existing_site_11,lot_882,4G,cell_3,1
existing_site_11,lot_882,5G,cell_3,1
existing_site_11,lot_883,4G,cell_1,1
existing_site_11,lot_883,5G,cell_1,1
existing_site_11,lot_884,4G,cell_2,1
existing_site_11,lot_884,5G,cell_2,1
existing_site_11,lot_887,4G,cell_3,1
existing_site_11,lot_887,5G,cell_3,1
existing_site_11,lot_888,4G,cell_1,1
existing_site_11,lot_888,5G,cell_1,1
existing_site_11,lot_891,4G,cell_2,1
existing_site_11,lot_891,5G,cell_2,1
existing_site_11,lot_901,4G,cell_3,1
existing_site_11,lot_901,5G,cell_3,1
existing_site_11,lot_902,4G,cell_1,1
existing_site_11,lot_902,5G,cell_1,1
existing_site_11,lot_903,4G,cell_2,1
existing_site_11,lot_903,5G,cell_2,1
existing_site_11,lot_904,4G,cell_3,1
existing_site_11,lot_904,5G,cell_3,1
existing_site_11,lot_905,4G,cell_1,1
existing_site_11,lot_905,5G,cell_1,1
existing_site_11,lot_906,4G,cell_2,1
existing_site_11,lot_906,5G,cell_2,1
existing_site_11,lot_908,4G,cell_3,1
existing_site_11,lot_908,5G,cell_3,1
existing_site_11,lot_910,4G,cell_1,1
existing_site_11,lot_910,5G,cell_1,1
existing_site_11,lot_911,4G,cell_2,1
existing_site_11,lot_911,5G,cell_2,1
existing_site_11,lot_912,4G,cell_3,1
existing_site_11,lot_912,5G,cell_3,1
existing_site_11,lot_913,4G,cell_1,1
existing_site_11,lot_913,5G,cell_1,1
existing_site_11,lot_914,4G,cell_2,1
existing_site_11,lot_914,5G,cell_2,1
existing_site_11,lot_915,4G,cell_3,1
existing_site_11,lot_915,5G,cell_3,1
existing_site_11,lot_916,4G,cell_1,1
existing_site_11,lot_916,5G,cell_1,1
existing_site_11,lot_917,4G,cell_2,1
existing_site_11,lot_917,5G,cell_2,1
existing_site_11,lot_918,4G,cell_3,1
existing_site_11,lot_918,5G,cell_3,1
existing_site_11,lot_919,4G,cell_1,1
existing_site_11,lot_919,5G,cell_1,1
existing_site_11,lot_920,4G,cell_2,1
existing_site_11,lot_920,5G,cell_2,1
existing_site_11,lot_921,4G,cell_3,1
existing_site_11,lot_921,5G,cell_3,1
existing_site_11,lot_922,4G,cell_1,1
existing_site_11,lot_922,5G,cell_1,1
existing_site_11,lot_923,4G,cell_2,1
existing_site_11,lot_923,5G,cell_2,1
existing_site_11,lot_934,4G,cell_3,1
existing_site_11,lot_934,5G,cell_3,1
existing_site_11,lot_935,4G,cell_1,1
existing_site_11,lot_935,5G,cell_1,1
existing_site_11,lot_936,4G,cell_2,1
existing_site_11,lot_936,5G,cell_2,1
existing_site_11,lot_938,4G,cell_3,1
existing_site_11,lot_938,5G,cell_3,1
existing_site_11,lot_939,4G,cell_1,1
existing_site_11,lot_939,5G,cell_1,1
existing_site_11,lot_940,4G,cell_2,1
existing_site_11,lot_940,5G,cell_2,1
existing_site_11,lot_943,4G,cell_3,1
existing_site_11,lot_943,5G,cell_3,1
existing_site_11,lot_944,4G,cell_1,1
existing_site_11,lot_944,5G,cell_1,1
existing_site_11,lot_945,4G,cell_2,1
existing_site_11,lot_945,5G,cell_2,1
existing_site_11,lot_947,4G,cell_3,1
existing_site_11,lot_947,5G,cell_3,1
existing_site_11,lot_950,4G,cell_1,1
existing_site_11,lot_950,5G,cell_1,1
existing_site_11,lot_951,4G,cell_2,1
existing_site_11,lot_951,5G,cell_2,1
existing_site_11,lot_952,4G,cell_3,1
existing_site_11,lot_952,5G,cell_3,1
existing_site_11,lot_953,4G,cell_1,1
existing_site_11,lot_953,5G,cell_1,1
existing_site_11,lot_955,4G,cell_2,1
existing_site_11,lot_955,5G,cell_2,1
existing_site_11,lot_956,4G,cell_3,1
existing_site_11,lot_956,5G,cell_3,1
existing_site_11,lot_967,4G,cell_1,1
existing_site_11,lot_967,5G,cell_1,1
existing_site_11,lot_968,4G,cell_2,1
existing_site_11,lot_968,5G,cell_2,1
existing_site_11,lot_969,4G,cell_3,1
existing_site_11,lot_969,5G,cell_3,1
existing_site_11,lot_970,4G,cell_1,1
existing_site_11,lot_970,5G,cell_1,1
existing_site_11,lot_971,4G,cell_2,1
existing_site_11,lot_971,5G,cell_2,1
existing_site_11,lot_972,4G,cell_3,1
existing_site_11,lot_972,5G,cell_3,1
existing_site_11,lot_973,4G,cell_1,1
existing_site_11,lot_973,5G,cell_1,1
existing_site_11,lot_975,4G,cell_2,1
existing_site_11,lot_975,5G,cell_2,1
existing_site_11,lot_976,4G,cell_3,1
existing_site_11,lot_976,5G,cell_3,1
existing_site_11,lot_977,4G,cell_1,1
existing_site_11,lot_977,5G,cell_1,1
existing_site_11,lot_978,4G,cell_2,1
existing_site_11,lot_978,5G,cell_2,1
existing_site_11,lot_979,4G,cell_3,1
existing_site_11,lot_979,5G,cell_3,1
existing_site_11,lot_980,4G,cell_1,1
existing_site_11,lot_980,5G,cell_1,1
existing_site_11,lot_981,4G,cell_2,1
existing_site_11,lot_981,5G,cell_2,1
existing_site_11,lot_983,4G,cell_3,1
existing_site_11,lot_983,5G,cell_3,1
existing_site_11,lot_984,4G,cell_1,1
existing_site_11,lot_984,5G,cell_1,1
existing_site_11,lot_985,4G,cell_2,1
existing_site_11,lot_985,5G,cell_2,1
existing_site_11,lot_987,4G,cell_3,1
existing_site_11,lot_987,5G,cell_3,1
existing_site_11,lot_1000,4G,cell_1,1
existing_site_11,lot_1000,5G,cell_1,1
existing_site_11,lot_1003,4G,cell_2,1
existing_site_11,lot_1003,5G,cell_2,1
existing_site_11,lot_1004,4G,cell_3,1
existing_site_11,lot_1004,5G,cell_3,1
existing_site_11,lot_1006,4G,cell_1,1
existing_site_11,lot_1006,5G,cell_1,1
existing_site_11,lot_1007,4G,cell_2,1
existing_site_11,lot_1007,5G,cell_2,1
existing_site_11,lot_1008,4G,cell_3,1
existing_site_11,lot_1008,5G,cell_3,1
existing_site_11,lot_1010,4G,cell_1,1
existing_site_11,lot_1010,5G,cell_1,1
existing_site_11,lot_1012,4G,cell_2,1
existing_site_11,lot_1012,5G,cell_2,1
existing_site_11,lot_1013,4G,cell_3,1
existing_site_11,lot_1013,5G,cell_3,1
existing_site_11,lot_1014,4G,cell_1,1
existing_site_11,lot_1014,5G,cell_1,1
existing_site_11,lot_1015,4G,cell_2,1
existing_site_11,lot_1015,5G,cell_2,1
existing_site_11,lot_1016,4G,cell_3,1
existing_site_11,lot_1016,5G,cell_3,1
existing_site_11,lot_1018,4G,cell_1,1
existing_site_11,lot_1018,5G,cell_1,1
existing_site_11,lot_1020,4G,cell_2,1
existing_site_11,lot_1020,5G,cell_2,1
existing_site_11,lot_1021,4G,cell_3,1
existing_site_11,lot_1021,5G,cell_3,1
existing_site_11,lot_1022,4G,cell_1,1
existing_site_11,lot_1022,5G,cell_1,1
existing_site_11,lot_1034,4G,cell_2,1
existing_site_11,lot_1034,5G,cell_2,1
existing_site_11,lot_1035,4G,cell_3,1
