site_id,lot_id,node,cell,covered
existing_site_18,lot_2032,5G,cell_3,1
existing_site_18,lot_2034,4G,cell_1,1
existing_site_18,lot_2034,5G,cell_1,1
existing_site_18,lot_2072,4G,cell_2,1
existing_site_18,lot_2072,5G,cell_2,1
existing_site_18,lot_2073,4G,cell_3,1
existing_site_18,lot_2073,5G,cell_3,1
existing_site_18,lot_2074,4G,cell_1,1
existing_site_18,lot_2074,5G,cell_1,1
existing_site_18,lot_2075,4G,cell_2,1
existing_site_18,lot_2075,5G,cell_2,1
existing_site_18,lot_2077,4G,cell_3,1
existing_site_18,lot_2077,5G,cell_3,1
existing_site_18,lot_2078,4G,cell_1,1
existing_site_18,lot_2078,5G,cell_1,1
existing_site_18,lot_2079,4G,cell_2,1
existing_site_18,lot_2079,5G,cell_2,1
existing_site_18,lot_2080,4G,cell_3,1
existing_site_18,lot_2080,5G,cell_3,1
existing_site_18,lot_2117,4G,cell_1,1
existing_site_18,lot_2117,5G,cell_1,1
existing_site_18,lot_2118,4G,cell_2,1
existing_site_18,lot_2118,5G,cell_2,1
existing_site_18,lot_2119,4G,cell_3,1
existing_site_18,lot_2119,5G,cell_3,1
existing_site_18,lot_2120,4G,cell_1,1
existing_site_18,lot_2120,5G,cell_1,1
existing_site_18,lot_2122,4G,cell_2,1
existing_site_18,lot_2122,5G,cell_2,1
existing_site_18,lot_2123,4G,cell_3,1
existing_site_18,lot_2123,5G,cell_3,1
existing_site_18,lot_2124,4G,cell_1,1
existing_site_18,lot_2124,5G,cell_1,1
existing_site_18,lot_2125,4G,cell_2,1
existing_site_18,lot_2125,5G,cell_2,1
existing_site_18,lot_2126,4G,cell_3,1
existing_site_18,lot_2126,5G,cell_3,1
existing_site_18,lot_2127,4G,cell_1,1
existing_site_18,lot_2127,5G,cell_1,1
existing_site_18,lot_2164,4G,cell_2,1
existing_site_18,lot_2164,5G,cell_2,1
existing_site_18,lot_2165,4G,cell_3,1
existing_site_18,lot_2165,5G,cell_3,1
existing_site_18,lot_2166,4G,cell_1,1
existing_site_18,lot_2166,5G,cell_1,1
existing_site_18,lot_2167,4G,cell_2,1
existing_site_18,lot_2167,5G,cell_2,1
existing_site_18,lot_2168,4G,cell_3,1
existing_site_18,lot_2168,5G,cell_3,1
existing_site_18,lot_2169,4G,cell_1,1
existing_site_18,lot_2169,5G,cell_1,1
existing_site_18,lot_2171,4G,cell_2,1
existing_site_18,lot_2171,5G,cell_2,1
existing_site_18,lot_2172,4G,cell_3,1
existing_site_18,lot_2172,5G,cell_3,1
existing_site_18,lot_2173,4G,cell_1,1
existing_site_18,lot_2173,5G,cell_1,1
existing_site_18,lot_2174,4G,cell_2,1
existing_site_18,lot_2174,5G,cell_2,1
existing_site_18,lot_2175,4G,cell_3,1
existing_site_18,lot_2175,5G,cell_3,1
existing_site_19,lot_748,4G,cell_1,1
existing_site_19,lot_748,5G,cell_1,1
existing_site_19,lot_749,4G,cell_2,1
existing_site_19,lot_749,5G,cell_2,1
existing_site_19,lot_750,4G,cell_3,1
existing_site_19,lot_750,5G,cell_3,1
existing_site_19,lot_751,4G,cell_1,1
existing_site_19,lot_751,5G,cell_1,1
existing_site_19,lot_752,4G,cell_2,1
existing_site_19,lot_752,5G,cell_2,1
existing_site_19,lot_795,4G,cell_3,1
existing_site_19,lot_795,5G,cell_3,1
existing_site_19,lot_797,4G,cell_1,1
existing_site_19,lot_797,5G,cell_1,1
existing_site_19,lot_798,4G,cell_2,1
existing_site_19,lot_798,5G,cell_2,1
existing_site_19,lot_799,4G,cell_3,1
existing_site_19,lot_799,5G,cell_3,1
existing_site_19,lot_839,4G,cell_1,1
existing_site_19,lot_839,5G,cell_1,1
existing_site_19,lot_840,4G,cell_2,1
existing_site_19,lot_840,5G,cell_2,1
existing_site_19,lot_841,4G,cell_3,1
existing_site_19,lot_841,5G,cell_3,1
existing_site_19,lot_842,4G,cell_1,1
existing_site_19,lot_842,5G,cell_1,1
existing_site_19,lot_843,4G,cell_2,1
existing_site_19,lot_843,5G,cell_2,1
existing_site_19,lot_844,4G,cell_3,1
existing_site_19,lot_844,5G,cell_3,1
existing_site_19,lot_845,4G,cell_1,1
existing_site_19,lot_845,5G,cell_1,1
existing_site_19,lot_846,4G,cell_2,1
existing_site_19,lot_846,5G,cell_2,1
existing_site_19,lot_887,4G,cell_3,1
existing_site_19,lot_887,5G,cell_3,1
existing_site_19,lot_888,4G,cell_1,1
existing_site_19,lot_888,5G,cell_1,1
existing_site_19,lot_889,4G,cell_2,1
existing_site_19,lot_889,5G,cell_2,1
existing_site_19,lot_891,4G,cell_3,1
existing_site_19,lot_891,5G,cell_3,1
existing_site_19,lot_892,4G,cell_1,1
existing_site_19,lot_892,5G,cell_1,1
existing_site_19,lot_893,4G,cell_2,1
existing_site_19,lot_893,5G,cell_2,1
existing_site_19,lot_931,4G,cell_3,1
existing_site_19,lot_931,5G,cell_3,1
existing_site_19,lot_932,4G,cell_1,1
existing_site_19,lot_932,5G,cell_1,1
existing_site_19,lot_933,4G,cell_2,1
existing_site_19,lot_933,5G,cell_2,1
existing_site_19,lot_934,4G,cell_3,1
existing_site_19,lot_934,5G,cell_3,1
existing_site_19,lot_935,4G,cell_1,1
existing_site_19,lot_935,5G,cell_1,1
existing_site_19,lot_937,4G,cell_2,1
existing_site_19,lot_937,5G,cell_2,1
existing_site_19,lot_938,4G,cell_3,1
existing_site_19,lot_938,5G,cell_3,1
existing_site_19,lot_939,4G,cell_1,1
existing_site_19,lot_939,5G,cell_1,1
existing_site_19,lot_940,4G,cell_2,1
existing_site_19,lot_940,5G,cell_2,1
existing_site_19,lot_977,4G,cell_3,1
existing_site_19,lot_977,5G,cell_3,1
existing_site_19,lot_978,4G,cell_1,1
existing_site_19,lot_978,5G,cell_1,1
existing_site_19,lot_980,4G,cell_2,1
existing_site_19,lot_980,5G,cell_2,1
existing_site_19,lot_981,4G,cell_3,1
existing_site_19,lot_981,5G,cell_3,1
existing_site_19,lot_986,4G,cell_1,1
existing_site_19,lot_986,5G,cell_1,1
existing_site_19,lot_1024,4G,cell_2,1
existing_site_19,lot_1024,5G,cell_2,1
existing_site_19,lot_1025,4G,cell_3,1
existing_site_19,lot_1025,5G,cell_3,1
existing_site_19,lot_1027,4G,cell_1,1
existing_site_19,lot_1027,5G,cell_1,1
existing_site_19,lot_1029,4G,cell_2,1
existing_site_19,lot_1029,5G,cell_2,1
existing_site_19,lot_1030,4G,cell_3,1
existing_site_19,lot_1030,5G,cell_3,1
existing_site_19,lot_1031,4G,cell_1,1
existing_site_19,lot_1031,5G,cell_1,1
existing_site_19,lot_1032,4G,cell_2,1
existing_site_19,lot_1032,5G,cell_2,1
existing_site_19,lot_1033,4G,cell_3,1
existing_site_19,lot_1033,5G,cell_3,1
existing_site_19,lot_1034,4G,cell_1,1
existing_site_19,lot_1034,5G,cell_1,1
existing_site_19,lot_1070,4G,cell_2,1
existing_site_19,lot_1070,5G,cell_2,1
existing_site_19,lot_1071,4G,cell_3,1
existing_site_19,lot_1071,5G,cell_3,1
existing_site_19,lot_1072,4G,cell_1,1
existing_site_19,lot_1072,5G,cell_1,1
existing_site_19,lot_1073,4G,cell_2,1
existing_site_19,lot_1073,5G,cell_2,1
existing_site_19,lot_1074,4G,cell_3,1
existing_site_19,lot_1074,5G,cell_3,1
existing_site_19,lot_1075,4G,cell_1,1
existing_site_19,lot_1075,5G,cell_1,1
existing_site_19,lot_1077,4G,cell_2,1
existing_site_19,lot_1077,5G,cell_2,1
existing_site_19,lot_1078,4G,cell_3,1
existing_site_19,lot_1078,5G,cell_3,1
existing_site_19,lot_1079,4G,cell_1,1
existing_site_19,lot_1079,5G,cell_1,1
existing_site_19,lot_1081,4G,cell_2,1
existing_site_19,lot_1081,5G,cell_2,1
existing_site_19,lot_1117,4G,cell_3,1
existing_site_19,lot_1117,5G,cell_3,1
existing_site_19,lot_1118,4G,cell_1,1
existing_site_19,lot_1118,5G,cell_1,1
existing_site_19,lot_1119,4G,cell_2,1
existing_site_19,lot_1119,5G,cell_2,1
existing_site_19,lot_1120,4G,cell_3,1
existing_site_19,lot_1120,5G,cell_3,1
existing_site_19,lot_1121,4G,cell_1,1
existing_site_19,lot_1121,5G,cell_1,1
existing_site_19,lot_1122,4G,cell_2,1
existing_site_19,lot_1122,5G,cell_2,1
existing_site_19,lot_1123,4G,cell_3,1
existing_site_19,lot_1123,5G,cell_3,1
existing_site_19,lot_1124,4G,cell_1,1
existing_site_19,lot_1124,5G,cell_1,1
existing_site_19,lot_1125,4G,cell_2,1
existing_site_19,lot_1125,5G,cell_2,1
existing_site_19,lot_1127,4G,cell_3,1
existing_site_19,lot_1127,5G,cell_3,1
existing_site_19,lot_1128,4G,cell_1,1
existing_site_19,lot_1128,5G,cell_1,1
existing_site_19,lot_1165,4G,cell_2,1
existing_site_19,lot_1165,5G,cell_2,1
existing_site_19,lot_1168,4G,cell_3,1
existing_site_19,lot_1168,5G,cell_3,1
existing_site_19,lot_1170,4G,cell_1,1
existing_site_19,lot_1170,5G,cell_1,1
existing_site_19,lot_1171,4G,cell_2,1
existing_site_19,lot_1171,5G,cell_2,1
existing_site_19,lot_1172,4G,cell_3,1
existing_site_19,lot_1172,5G,cell_3,1
existing_site_19,lot_1174,4G,cell_1,1
existing_site_19,lot_1174,5G,cell_1,1
existing_site_19,lot_1175,4G,cell_2,1
existing_site_19,lot_1175,5G,cell_2,1
existing_site_19,lot_1211,4G,cell_3,1
existing_site_19,lot_1211,5G,cell_3,1
existing_site_19,lot_1212,4G,cell_1,1
existing_site_19,lot_1212,5G,cell_1,1
existing_site_19,lot_1213,4G,cell_2,1
existing_site_19,lot_1213,5G,cell_2,1
existing_site_19,lot_1214,4G,cell_3,1
existing_site_19,lot_1214,5G,cell_3,1
existing_site_19,lot_1215,4G,cell_1,1
existing_site_19,lot_1215,5G,cell_1,1
existing_site_19,lot_1217,4G,cell_2,1
existing_site_19,lot_1217,5G,cell_2,1
existing_site_19,lot_1218,4G,cell_3,1
existing_site_19,lot_1218,5G,cell_3,1
existing_site_19,lot_1219,4G,cell_1,1
existing_site_19,lot_1219,5G,cell_1,1
existing_site_19,lot_1220,4G,cell_2,1
existing_site_19,lot_1220,5G,cell_2,1
existing_site_19,lot_1222,4G,cell_3,1
existing_site_19,lot_1222,5G,cell_3,1
existing_site_19,lot_1257,4G,cell_1,1
existing_site_19,lot_1257,5G,cell_1,1
existing_site_19,lot_1258,4G,cell_2,1
existing_site_19,lot_1258,5G,cell_2,1
existing_site_19,lot_1259,4G,cell_3,1
existing_site_19,lot_1259,5G,cell_3,1
existing_site_19,lot_1261,4G,cell_1,1
existing_site_19,lot_1261,5G,cell_1,1
existing_site_19,lot_1262,4G,cell_2,1
existing_site_19,lot_1262,5G,cell_2,1
existing_site_19,lot_1263,4G,cell_3,1
existing_site_19,lot_1263,5G,cell_3,1
existing_site_19,lot_1264,4G,cell_1,1
existing_site_19,lot_1264,5G,cell_1,1
existing_site_19,lot_1265,4G,cell_2,1
existing_site_19,lot_1265,5G,cell_2,1
existing_site_19,lot_1266,4G,cell_3,1
existing_site_19,lot_1266,5G,cell_3,1
existing_site_19,lot_1267,4G,cell_1,1
existing_site_19,lot_1267,5G,cell_1,1
existing_site_19,lot_1268,4G,cell_2,1
existing_site_19,lot_1268,5G,cell_2,1
existing_site_19,lot_1269,4G,cell_3,1
existing_site_19,lot_1269,5G,cell_3,1
existing_site_19,lot_1305,4G,cell_1,1
existing_site_19,lot_1305,5G,cell_1,1
existing_site_19,lot_1306,4G,cell_2,1
existing_site_19,lot_1306,5G,cell_2,1
existing_site_19,lot_1307,4G,cell_3,1
existing_site_19,lot_1307,5G,cell_3,1
existing_site_19,lot_1308,4G,cell_1,1
existing_site_19,lot_1308,5G,cell_1,1
existing_site_19,lot_1309,4G,cell_2,1
existing_site_19,lot_1309,5G,cell_2,1
existing_site_19,lot_1310,4G,cell_3,1
existing_site_19,lot_1310,5G,cell_3,1
existing_site_19,lot_1311,4G,cell_1,1
existing_site_19,lot_1311,5G,cell_1,1
existing_site_19,lot_1312,4G,cell_2,1
existing_site_19,lot_1312,5G,cell_2,1
existing_site_19,lot_1314,4G,cell_3,1
existing_site_19,lot_1314,5G,cell_3,1
existing_site_19,lot_1316,4G,cell_1,1
existing_site_19,lot_1316,5G,cell_1,1
existing_site_19,lot_1353,4G,cell_2,1
existing_site_19,lot_1353,5G,cell_2,1
existing_site_19,lot_1354,4G,cell_3,1
existing_site_19,lot_1354,5G,cell_3,1
existing_site_19,lot_1355,4G,cell_1,1
existing_site_19,lot_1355,5G,cell_1,1
existing_site_19,lot_1358,4G,cell_2,1
existing_site_19,lot_1358,5G,cell_2,1
existing_site_19,lot_1359,4G,cell_3,1
existing_site_19,lot_1359,5G,cell_3,1
existing_site_19,lot_1360,4G,cell_1,1
existing_site_19,lot_1360,5G,cell_1,1
existing_site_19,lot_1361,4G,cell_2,1
existing_site_19,lot_1361,5G,cell_2,1
existing_site_19,lot_1362,4G,cell_3,1
existing_site_19,lot_1362,5G,cell_3,1
existing_site_19,lot_1363,4G,cell_1,1
existing_site_19,lot_1363,5G,cell_1,1
existing_site_19,lot_1400,4G,cell_2,1
existing_site_19,lot_1400,5G,cell_2,1
existing_site_19,lot_1401,4G,cell_3,1
existing_site_19,lot_1401,5G,cell_3,1
existing_site_19,lot_1402,4G,cell_1,1
existing_site_19,lot_1402,5G,cell_1,1
existing_site_19,lot_1403,4G,cell_2,1
existing_site_19,lot_1403,5G,cell_2,1
existing_site_19,lot_1404,4G,cell_3,1
existing_site_19,lot_1404,5G,cell_3,1
existing_site_19,lot_1405,4G,cell_1,1
existing_site_19,lot_1405,5G,cell_1,1
existing_site_19,lot_1406,4G,cell_2,1
existing_site_19,lot_1406,5G,cell_2,1
existing_site_19,lot_1409,4G,cell_3,1
existing_site_19,lot_1409,5G,cell_3,1
existing_site_19,lot_1410,4G,cell_1,1
existing_site_19,lot_1410,5G,cell_1,1
existing_site_19,lot_1448,4G,cell_2,1
existing_site_19,lot_1448,5G,cell_2,1
existing_site_19,lot_1449,4G,cell_3,1
existing_site_19,lot_1449,5G,cell_3,1
existing_site_19,lot_1450,4G,cell_1,1
existing_site_19,lot_1450,5G,cell_1,1
existing_site_19,lot_1452,4G,cell_2,1
existing_site_19,lot_1452,5G,cell_2,1
existing_site_19,lot_1453,4G,cell_3,1
existing_site_19,lot_1453,5G,cell_3,1
existing_site_19,lot_1454,4G,cell_1,1
existing_site_19,lot_1454,5G,cell_1,1
existing_site_19,lot_1455,4G,cell_2,1
existing_site_19,lot_1455,5G,cell_2,1
existing_site_19,lot_1456,4G,cell_3,1
existing_site_19,lot_1456,5G,cell_3,1
existing_site_19,lot_1494,4G,cell_1,1
existing_site_19,lot_1494,5G,cell_1,1
existing_site_19,lot_1496,4G,cell_2,1
existing_site_19,lot_1496,5G,cell_2,1
existing_site_19,lot_1497,4G,cell_3,1
existing_site_19,lot_1497,5G,cell_3,1
existing_site_19,lot_1498,4G,cell_1,1
existing_site_19,lot_1498,5G,cell_1,1
existing_site_19,lot_1499,4G,cell_2,1
existing_site_19,lot_1499,5G,cell_2,1
existing_site_19,lot_1500,4G,cell_3,1
existing_site_19,lot_1500,5G,cell_3,1
existing_site_19,lot_1501,4G,cell_1,1
existing_site_19,lot_1501,5G,cell_1,1
existing_site_19,lot_1502,4G,cell_2,1
existing_site_19,lot_1502,5G,cell_2,1
existing_site_19,lot_1541,4G,cell_3,1
existing_site_19,lot_1541,5G,cell_3,1
existing_site_19,lot_1542,4G,cell_1,1
existing_site_19,lot_1542,5G,cell_1,1
existing_site_19,lot_1543,4G,cell_2,1
existing_site_19,lot_1543,5G,cell_2,1
existing_site_19,lot_1544,4G,cell_3,1
existing_site_19,lot_1544,5G,cell_3,1
existing_site_19,lot_1546,4G,cell_1,1
existing_site_19,lot_1546,5G,cell_1,1
existing_site_19,lot_1547,4G,cell_2,1
existing_site_19,lot_1547,5G,cell_2,1
existing_site_19,lot_1548,4G,cell_3,1
existing_site_19,lot_1548,5G,cell_3,1
existing_site_19,lot_1549,4G,cell_1,1
existing_site_19,lot_1549,5G,cell_1,1
existing_site_19,lot_1550,4G,cell_2,1
existing_site_19,lot_1550,5G,cell_2,1
existing_site_19,lot_1551,4G,cell_3,1
existing_site_19,lot_1551,5G,cell_3,1
existing_site_19,lot_1590,4G,cell_1,1
existing_site_19,lot_1590,5G,cell_1,1
existing_site_19,lot_1592,4G,cell_2,1
existing_site_19,lot_1592,5G,cell_2,1
existing_site_19,lot_1593,4G,cell_3,1
existing_site_19,lot_1593,5G,cell_3,1
existing_site_19,lot_1596,4G,cell_1,1
existing_site_19,lot_1596,5G,cell_1,1
existing_site_19,lot_1597,4G,cell_2,1
existing_site_19,lot_1597,5G,cell_2,1
existing_site_19,lot_1637,4G,cell_3,1
existing_site_19,lot_1637,5G,cell_3,1
existing_site_19,lot_1639,4G,cell_1,1
existing_site_19,lot_1639,5G,cell_1,1
existing_site_19,lot_1641,4G,cell_2,1
existing_site_19,lot_1641,5G,cell_2,1
existing_site_19,lot_1642,4G,cell_3,1
existing_site_19,lot_1642,5G,cell_3,1
existing_site_19,lot_1644,4G,cell_1,1
existing_site_19,lot_1644,5G,cell_1,1
existing_site_19,lot_1645,4G,cell_2,1
existing_site_19,lot_1645,5G,cell_2,1
existing_site_19,lot_1685,4G,cell_3,1
existing_site_19,lot_1685,5G,cell_3,1
existing_site_19,lot_1686,4G,cell_1,1
existing_site_19,lot_1686,5G,cell_1,1
existing_site_19,lot_1688,4G,cell_2,1
existing_site_19,lot_1688,5G,cell_2,1
existing_site_19,lot_1689,4G,cell_3,1
existing_site_19,lot_1689,5G,cell_3,1
existing_site_19,lot_1690,4G,cell_1,1
existing_site_19,lot_1690,5G,cell_1,1
existing_site_19,lot_1691,4G,cell_2,1
existing_site_19,lot_1691,5G,cell_2,1
existing_site_19,lot_1692,4G,cell_3,1
existing_site_19,lot_1692,5G,cell_3,1
existing_site_19,lot_1733,4G,cell_1,1
existing_site_19,lot_1733,5G,cell_1,1
existing_site_19,lot_1734,4G,cell_2,1
existing_site_19,lot_1734,5G,cell_2,1
existing_site_19,lot_1735,4G,cell_3,1
existing_site_19,lot_1735,5G,cell_3,1
existing_site_19,lot_1736,4G,cell_1,1
existing_site_19,lot_1736,5G,cell_1,1
existing_site_19,lot_1737,4G,cell_2,1
existing_site_19,lot_1737,5G,cell_2,1
existing_site_19,lot_1739,4G,cell_3,1
existing_site_19,lot_1739,5G,cell_3,1
existing_site_19,lot_1783,4G,cell_1,1
existing_site_19,lot_1783,5G,cell_1,1
existing_site_19,lot_1786,4G,cell_2,1
existing_site_19,lot_1786,5G,cell_2,1
existing_site_19,lot_1833,4G,cell_3,1
existing_site_19,lot_1833,5G,cell_3,1
existing_site_20,lot_1253,4G,cell_1,1
existing_site_20,lot_1253,5G,cell_1,1
existing_site_20,lot_1297,4G,cell_2,1
existing_site_20,lot_1297,5G,cell_2,1
existing_site_20,lot_1299,4G,cell_3,1
existing_site_20,lot_1299,5G,cell_3,1
existing_site_20,lot_1300,4G,cell_1,1
existing_site_20,lot_1300,5G,cell_1,1
existing_site_20,lot_1301,4G,cell_2,1
existing_site_20,lot_1301,5G,cell_2,1
existing_site_20,lot_1303,4G,cell_3,1
existing_site_20,lot_1303,5G,cell_3,1
existing_site_20,lot_1304,4G,cell_1,1
existing_site_20,lot_1304,5G,cell_1,1
existing_site_20,lot_1342,4G,cell_2,1
existing_site_20,lot_1342,5G,cell_2,1
existing_site_20,lot_1343,4G,cell_3,1
existing_site_20,lot_1343,5G,cell_3,1
existing_site_20,lot_1344,4G,cell_1,1
existing_site_20,lot_1344,5G,cell_1,1
existing_site_20,lot_1346,4G,cell_2,1
existing_site_20,lot_1346,5G,cell_2,1
existing_site_20,lot_1347,4G,cell_3,1
existing_site_20,lot_1347,5G,cell_3,1
existing_site_20,lot_1348,4G,cell_1,1
existing_site_20,lot_1348,5G,cell_1,1
existing_site_20,lot_1350,4G,cell_2,1
existing_site_20,lot_1350,5G,cell_2,1
existing_site_20,lot_1351,4G,cell_3,1
existing_site_20,lot_1351,5G,cell_3,1
existing_site_20,lot_1352,4G,cell_1,1
existing_site_20,lot_1352,5G,cell_1,1
existing_site_20,lot_1353,4G,cell_2,1
existing_site_20,lot_1353,5G,cell_2,1
existing_site_20,lot_1387,4G,cell_3,1
existing_site_20,lot_1387,5G,cell_3,1
existing_site_20,lot_1388,4G,cell_1,1
existing_site_20,lot_1388,5G,cell_1,1
existing_site_20,lot_1389,4G,cell_2,1
existing_site_20,lot_1389,5G,cell_2,1
existing_site_20,lot_1390,4G,cell_3,1
existing_site_20,lot_1390,5G,cell_3,1
existing_site_20,lot_1391,4G,cell_1,1
existing_site_20,lot_1391,5G,cell_1,1
existing_site_20,lot_1393,4G,cell_2,1
existing_site_20,lot_1393,5G,cell_2,1
existing_site_20,lot_1396,4G,cell_3,1
existing_site_20,lot_1396,5G,cell_3,1
existing_site_20,lot_1397,4G,cell_1,1
existing_site_20,lot_1397,5G,cell_1,1
existing_site_20,lot_1398,4G,cell_2,1
existing_site_20,lot_1398,5G,cell_2,1
existing_site_20,lot_1399,4G,cell_3,1
existing_site_20,lot_1399,5G,cell_3,1
existing_site_20,lot_1401,4G,cell_1,1
existing_site_20,lot_1401,5G,cell_1,1
existing_site_20,lot_1435,4G,cell_2,1
existing_site_20,lot_1435,5G,cell_2,1
existing_site_20,lot_1436,4G,cell_3,1
existing_site_20,lot_1436,5G,cell_3,1
existing_site_20,lot_1437,4G,cell_1,1
existing_site_20,lot_1437,5G,cell_1,1
existing_site_20,lot_1439,4G,cell_2,1
existing_site_20,lot_1439,5G,cell_2,1
existing_site_20,lot_1441,4G,cell_3,1
existing_site_20,lot_1441,5G,cell_3,1
existing_site_20,lot_1443,4G,cell_1,1
existing_site_20,lot_1443,5G,cell_1,1
existing_site_20,lot_1445,4G,cell_2,1
existing_site_20,lot_1445,5G,cell_2,1
existing_site_20,lot_1446,4G,cell_3,1
existing_site_20,lot_1446,5G,cell_3,1
existing_site_20,lot_1447,4G,cell_1,1
existing_site_20,lot_1447,5G,cell_1,1
existing_site_20,lot_1448,4G,cell_2,1
existing_site_20,lot_1448,5G,cell_2,1
existing_site_20,lot_1479,4G,cell_3,1
existing_site_20,lot_1479,5G,cell_3,1
existing_site_20,lot_1480,4G,cell_1,1
existing_site_20,lot_1480,5G,cell_1,1
existing_site_20,lot_1482,4G,cell_2,1
existing_site_20,lot_1482,5G,cell_2,1
existing_site_20,lot_1483,4G,cell_3,1
existing_site_20,lot_1483,5G,cell_3,1
existing_site_20,lot_1484,4G,cell_1,1
existing_site_20,lot_1484,5G,cell_1,1
existing_site_20,lot_1485,4G,cell_2,1
existing_site_20,lot_1485,5G,cell_2,1
existing_site_20,lot_1486,4G,cell_3,1
existing_site_20,lot_1486,5G,cell_3,1
existing_site_20,lot_1488,4G,cell_1,1
existing_site_20,lot_1488,5G,cell_1,1
existing_site_20,lot_1489,4G,cell_2,1
existing_site_20,lot_1489,5G,cell_2,1
existing_site_20,lot_1490,4G,cell_3,1
existing_site_20,lot_1490,5G,cell_3,1
existing_site_20,lot_1491,4G,cell_1,1
existing_site_20,lot_1491,5G,cell_1,1
existing_site_20,lot_1492,4G,cell_2,1
existing_site_20,lot_1492,5G,cell_2,1
existing_site_20,lot_1493,4G,cell_3,1
existing_site_20,lot_1493,5G,cell_3,1
existing_site_20,lot_1494,4G,cell_1,1
existing_site_20,lot_1494,5G,cell_1,1
existing_site_20,lot_1496,4G,cell_2,1
existing_site_20,lot_1496,5G,cell_2,1
existing_site_20,lot_1497,4G,cell_3,1
existing_site_20,lot_1497,5G,cell_3,1
existing_site_20,lot_1526,4G,cell_1,1
existing_site_20,lot_1526,5G,cell_1,1
existing_site_20,lot_1527,4G,cell_2,1
existing_site_20,lot_1527,5G,cell_2,1
existing_site_20,lot_1528,4G,cell_3,1
existing_site_20,lot_1528,5G,cell_3,1
existing_site_20,lot_1529,4G,cell_1,1
existing_site_20,lot_1529,5G,cell_1,1
existing_site_20,lot_1530,4G,cell_2,1
existing_site_20,lot_1530,5G,cell_2,1
existing_site_20,lot_1532,4G,cell_3,1
existing_site_20,lot_1532,5G,cell_3,1
existing_site_20,lot_1534,4G,cell_1,1
existing_site_20,lot_1534,5G,cell_1,1
existing_site_20,lot_1535,4G,cell_2,1
existing_site_20,lot_1535,5G,cell_2,1
existing_site_20,lot_1537,4G,cell_3,1
existing_site_20,lot_1537,5G,cell_3,1
existing_site_20,lot_1538,4G,cell_1,1
existing_site_20,lot_1538,5G,cell_1,1
existing_site_20,lot_1540,4G,cell_2,1
existing_site_20,lot_1540,5G,cell_2,1
existing_site_20,lot_1541,4G,cell_3,1
existing_site_20,lot_1541,5G,cell_3,1
existing_site_20,lot_1542,4G,cell_1,1
existing_site_20,lot_1542,5G,cell_1,1
existing_site_20,lot_1543,4G,cell_2,1
existing_site_20,lot_1543,5G,cell_2,1
existing_site_20,lot_1544,4G,cell_3,1
existing_site_20,lot_1544,5G,cell_3,1
existing_site_20,lot_1545,4G,cell_1,1
existing_site_20,lot_1545,5G,cell_1,1
existing_site_20,lot_1572,4G,cell_2,1
existing_site_20,lot_1572,5G,cell_2,1
existing_site_20,lot_1573,4G,cell_3,1
existing_site_20,lot_1573,5G,cell_3,1
existing_site_20,lot_1574,4G,cell_1,1
existing_site_20,lot_1574,5G,cell_1,1
existing_site_20,lot_1575,4G,cell_2,1
existing_site_20,lot_1575,5G,cell_2,1
existing_site_20,lot_1576,4G,cell_3,1
existing_site_20,lot_1576,5G,cell_3,1
existing_site_20,lot_1578,4G,cell_1,1
existing_site_20,lot_1578,5G,cell_1,1
existing_site_20,lot_1579,4G,cell_2,1
existing_site_20,lot_1579,5G,cell_2,1
existing_site_20,lot_1582,4G,cell_3,1
existing_site_20,lot_1582,5G,cell_3,1
existing_site_20,lot_1583,4G,cell_1,1
existing_site_20,lot_1583,5G,cell_1,1
existing_site_20,lot_1584,4G,cell_2,1
existing_site_20,lot_1584,5G,cell_2,1
existing_site_20,lot_1585,4G,cell_3,1
existing_site_20,lot_1585,5G,cell_3,1
existing_site_20,lot_1586,4G,cell_1,1
existing_site_20,lot_1586,5G,cell_1,1
existing_site_20,lot_1587,4G,cell_2,1
existing_site_20,lot_1587,5G,cell_2,1
existing_site_20,lot_1588,4G,cell_3,1
existing_site_20,lot_1588,5G,cell_3,1
existing_site_20,lot_1589,4G,cell_1,1
existing_site_20,lot_1589,5G,cell_1,1
existing_site_20,lot_1590,4G,cell_2,1
existing_site_20,lot_1590,5G,cell_2,1
existing_site_20,lot_1618,4G,cell_3,1
existing_site_20,lot_1618,5G,cell_3,1
existing_site_20,lot_1619,4G,cell_1,1
existing_site_20,lot_1619,5G,cell_1,1
existing_site_20,lot_1620,4G,cell_2,1
existing_site_20,lot_1620,5G,cell_2,1
existing_site_20,lot_1621,4G,cell_3,1
existing_site_20,lot_1621,5G,cell_3,1
existing_site_20,lot_1622,4G,cell_1,1
existing_site_20,lot_1622,5G,cell_1,1
existing_site_20,lot_1625,4G,cell_2,1
existing_site_20,lot_1625,5G,cell_2,1
existing_site_20,lot_1626,4G,cell_3,1
existing_site_20,lot_1626,5G,cell_3,1
existing_site_20,lot_1627,4G,cell_1,1
existing_site_20,lot_1627,5G,cell_1,1
existing_site_20,lot_1629,4G,cell_2,1
existing_site_20,lot_1629,5G,cell_2,1
existing_site_20,lot_1630,4G,cell_3,1
existing_site_20,lot_1630,5G,cell_3,1
existing_site_20,lot_1631,4G,cell_1,1
existing_site_20,lot_1631,5G,cell_1,1
existing_site_20,lot_1632,4G,cell_2,1
existing_site_20,lot_1632,5G,cell_2,1
